21 W 15th Avenue,"$998,000","$2,739",$320,2,1,townhouse,,freehold strata,"1 storey,ground level unit","hot water,radiant",garden,"shopping nearby, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",mount pleasant west,15 days,1579,r2765270,rebgv,,,built in 2006 (17 yrs old),,1
2404 1211 Melville Street,"$1,849,900","$4,338",$895,3,3,apt/condo,,freehold strata,other,"baseboard,electric",,"central air conditioning, exercise room, sauna, storage",,coal harbour,2 days,21,r2768998,rebgv,,,built in 2008 (15 yrs old),,0
204 16 Lakewood Drive,"$550,000","$1,180",$431,2,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator, storage shed, windows - thermo","recreation nearby, shared laundry, shopping nearby, storage","stove, washer/dryer/fridge/stove/dishwasher",hastings,15 days,1877,r2765258,rebgv,,,built in 1981 (42 yrs old),,0
302 168 E 35th Avenue,"$1,275,000","$3,207",$480,2,2,apt/condo,,freehold strata,"1 storey,corner unit","hot water,radiant",elevator,"air conditioning, bike room, golf course nearby, recreation nearby, shopping nearby, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",main,2 days,70,r2768986,rebgv,,,built in 2017 (6 yrs old),,0
205 1833 Crowe Street,"$849,900","$2,187",$523,1,1,apt/condo,,freehold strata,inside unit,baseboard,"drapes/window coverings, garage door opener, smoke alarm, sprinkler - fire","marina nearby, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",false creek,15 days,437,r2765295,rebgv,,,built in 2009 (14 yrs old),,0
107 995 W 7th Avenue,"$1,288,000","$2,935",$557,2,2,townhouse,,freehold strata,2 storey,"baseboard,electric,natural gas","cul-de-sac, garage door opener, garden","marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",fairview,2 days,39,r2768991,rebgv,,,built in 1978 (45 yrs old),,0
205 2515 Ontario Street,"$699,000","$1,842",$281,1,1,apt/condo,,freehold strata,"inside unit,loft/warehouse conv.","baseboard,electric,natural gas",elevator,"bike room, exercise room, recreation nearby, shopping nearby, storage","clothes washer/dryer, in suite laundry, washer/dryer/fridge/stove/dishwasher",mount pleasant west,2 days,85,r2768990,rebgv,,,built in 2004 (19 yrs old),,0
807 822 Homer Street,"$819,000","$1,928",$666,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric",elevator,"bike room, exercise room, hot tub, marina nearby, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",downtown west,15 days,697,r2765165,rebgv,,,built in 1999 (24 yrs old),,0
736 E 23rd Avenue,"$2,358,000","$7,722",,7,4,house,,freehold nonstrata,2 storey,"baseboard,hot water",drapes/window coverings,"recreation nearby, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,fraser east,2 days,39,r2768781,rebgv,41.29 feet,41 ft x 122 ft (5037 ft²),built in 1988 (35 yrs old),122,0
103 2210 W 40th Avenue,"$1,398,000","$3,697",$858,2,2,apt/condo,,freehold strata,corner unit,"baseboard,hot water",,shopping nearby,"in suite laundry, washer/dryer/fridge/stove/dishwasher",kerrisdale,15 days,581,r2765158,rebgv,,,built in 1987 (36 yrs old),,0
402 209 E 7th Avenue,"$1,100,000","$2,599",$582,2,2,apt/condo,,freehold strata,corner unit,"forced air,heat pump","drapes/window coverings, elevator, garage door opener, oven - built in, sprinkler - fire","air conditioning, bike room, central air conditioning, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",mount pleasant east,2 days,148,r2768893,rebgv,,,built in 2018 (5 yrs old),,0
3234 Prince Edward Street,"$1,499,000","$5,965",,4,2,house,,freehold nonstrata,2 storey w/bsmt.,,,"recreation nearby, shopping nearby",,main,15 days,1717,r2765040,rebgv,30.31 feet,30 ft x 78 ft (2383 ft²),built in 1912 (111 yrs old),78.60,0
1804 1189 Melville Street,"$829,800","$2,130",$495,1,1,apt/condo,,freehold strata,upper unit,electric,elevator,"bike room, exercise room, storage",,coal harbour,2 days,55,r2768884,rebgv,,,built in 2007 (16 yrs old),,0
204 53 W Hastings Street,"$479,000","$1,158",$334,0,1,apt/condo,,freehold strata,loft/warehouse conv.,electric,"drapes/window coverings, elevator","bike room, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",downtown west,15 days,1279,r2765074,rebgv,,,built in 2008 (15 yrs old),,0
1245 E King Edward Avenue,"$1,498,000","$3,397",,3,2,house,,freehold nonstrata,2 storey,"baseboard,electric",,"recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",knight,2 days,241,r2768959,rebgv,30.00 feet,30 ft x 60 ft (1800 ft²),built in 1973 (50 yrs old),60,0
217 5735 Hampton Place,"$949,000","$1,141",$460,2,2,apt/condo,,leasehold prepaid-strata,inside unit,"baseboard,electric,natural gas","drapes/window coverings, elevator, garage door opener","exercise room, golf course nearby, hot tub, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",university (ubc),16 days,177,r2764905,rebgv,,,built in 1995 (28 yrs old),,0
234 2565 W Broadway,"$1,099,000","$2,426",$444,2,1,townhouse,,freehold strata,2 storey,"baseboard,electric,natural gas","drapes/window coverings, elevator, garden","recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",kitsilano,2 days,159,r2768876,rebgv,,,built in 1995 (28 yrs old),,1
508 131 Regiment Square,"$848,000","$2,171",$480,2,2,apt/condo,,freehold strata,upper unit,electric,,"bike room, exercise room, hot tub, sauna",,downtown west,16 days,427,r2764742,rebgv,,,built in 2007 (16 yrs old),,0
816 433 SW Marine Drive,"$708,000","$1,610",$322,1,1,apt/condo,,freehold strata,1 storey,"forced air,heat pump","garden, smoke alarm, sprinkler - fire","central air conditioning, exercise room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",marpole,2 days,21,r2768809,rebgv,,,built in 2019 (4 yrs old),,0
511 4685 Valley Drive,"$1,299,999","$3,253",$550,2,2,apt/condo,,freehold strata,upper unit,natural gas,"drapes/window coverings, garage door opener, garden",,"dishwasher, disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",quilchena,16 days,266,r2764679,rebgv,,,built in 2003 (20 yrs old),,0
301 1330 Harwood Street,"$469,000",$0,$0,1,1,apt/condo,,leasehold not prepaid-nonstrata,corner unit,"baseboard,hot water","elevator, garden","bike room, recreation nearby, shared laundry, shopping nearby, storage","dishwasher, refrigerator, stove",west end,2 days,92,r2768865,rebgv,,,built in 1969 (54 yrs old),,0
3311 Quesnel Drive,"$4,788,000","$13,012",,5,3,house,,freehold nonstrata,2 storey w/bsmt.,forced air,,,washer/dryer/fridge/stove/dishwasher,dunbar,16 days,178,r2764956,rebgv,50.00 feet,50 ft x 120 ft (6000 ft²),built in 1927 (96 yrs old),120,0
703 1212 Howe Street,"$499,900","$1,169",$284,1,1,apt/condo,,freehold strata,"5 plus level,upper unit","baseboard,electric",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,downtown west,2 days,835,r2769141,rebgv,,,built in 2008 (15 yrs old),,0
707 33 Smithe Street,"$599,900","$1,586",$348,1,1,apt/condo,,freehold strata,"1 storey,inside unit",baseboard,"drapes/window coverings, elevator, garage door opener, garden, smoke alarm","bike room, exercise room, hot tub, sauna","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",yaletown,16 days,1056,r2764580,rebgv,,,built in 2008 (15 yrs old),,0
389 E 44th Avenue,"$2,398,000","$7,369",,5,2,house,,freehold nonstrata,2 storey,"forced air,natural gas","security system, storage shed, vacuum - built in","shopping nearby, workshop detached",clothes washer/dryer,main,2 days,83,r2768784,rebgv,40.00 feet,40 ft x 122 ft (4886 ft²),built in 1970 (53 yrs old),122.17,1
318 2435 Kingsway,"$889,000","$2,397",$393,2,2,apt/condo,,freehold strata,1 storey,other,,"air conditioning, bike room","microwave, washer/dryer/fridge/stove/dishwasher",collingwood,16 days,650,r2764781,rebgv,,,built in 2021 (2 yrs old),,0
312 2565 W Broadway,"$798,000","$2,216",$416,2,2,townhouse,,freehold strata,2 storey,"baseboard,electric","elevator, garden","bike room, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",kitsilano,2 days,334,r2768797,rebgv,,,built in 1995 (28 yrs old),,0
1206 1211 Melville Street,"$1,128,000","$2,623",$575,2,2,apt/condo,,freehold strata,upper unit,other,,"air conditioning, sauna","in suite laundry, washer/dryer/fridge/stove/dishwasher",coal harbour,16 days,235,r2764792,rebgv,,,built in 2008 (15 yrs old),,0
